ID,BusinessUnit,Effective Date,Document Language,BaseURL,Name,POPPIsArchived,Uploaded By,DocumentID,Document TYPE,POPPIsActive,Approval Status,Uploaded On,Document Template,Copy PPM Archived Documents,Planned Review Date,Item Type,Path,Document ID Value
2466,669;#Programme and Project Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Formulate Programmes and Projects_Project Document Template_Francais.docx,FALSE,Josephine Opar,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2466'>POPP-11-2466</a>,Template,TRUE,Approved,2021-07-03 0:14,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1208,356;#Accountability,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability_Making Information Available to the Public_Annex 1.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1208'>POPP-11-1208</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1209,356;#Accountability,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability_Making Information Available to the Public_Annex 2.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1209'>POPP-11-1209</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2025,354;#Crisis Response,2016-07-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Crisis Response_FTP_Contract and Procurement Management Provisions.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2025'>POPP-11-2025</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2022,354;#Crisis Response,2016-07-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Crisis Response_FTP_Fast Track Policies and Procedures.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2022'>POPP-11-2022</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1154,354;#Crisis Response,2016-07-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Crisis Response_FTP_Financial Management Provisions.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1154'>POPP-11-1154</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2026,354;#Crisis Response,2016-07-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Crisis Response_FTP_Human Resource Management Provisions.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2026'>POPP-11-2026</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2030,354;#Crisis Response,2016-07-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Crisis Response_FTP_Information and Communications Technologies Provisions.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2030'>POPP-11-2030</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1826,354;#Crisis Response,2016-07-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Crisis Response_FTP_Partnership Management Provisions.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1826'>POPP-11-1826</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2032,354;#Crisis Response,2016-07-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Crisis Response_FTP_Programme and Project Management Provisions.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2032'>POPP-11-2032</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2323,354;#Crisis Response,2013-04-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Crisis Response_SOP_Levels of Organizational Crisis Response.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2323'>POPP-11-2323</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2142,354;#Crisis Response,2013-04-26,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Crisis Response_SOP_Phases for Immediate Response.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2142'>POPP-11-2142</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1913,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_3599-Annex-C-Operational-details-for-pass-through-fund-management-for-joint-programmes_E.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1913'>POPP-11-1913</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1715,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Annex 1_DRAFT-2015_Modified Template CERTIFICATION of Common Services.xlsx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1715'>POPP-11-1715</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1899,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Cash-Management-Chapter-08-CO-Cash-Model-Direct Funding.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1899'>POPP-11-1899</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1900,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Cash-Management-Chapter-08-CO-Cash-Model-Direct Funding-EXCEL.xlsx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1900'>POPP-11-1900</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1901,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Cash-Management-Chapter-08-CO-Cash-Model-ZBA.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1901'>POPP-11-1901</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1902,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Cash-Management-Chapter-08-CO-Cash-Model-ZBA-EXCEL.xlsx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1902'>POPP-11-1902</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1412,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Resource Planning and Cost Recovery_UN Agency Services_Provision of Services to the UN Entities_Annex-1.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1412'>POPP-11-1412</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1413,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Resource Planning and Cost Recovery_UN Agency Services_Provision of Services_Annex 2--Universal Price List.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1413'>POPP-11-1413</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1414,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Resource Planning and Cost Recovery_UN Agency Services_Provision of Services_Annex 3--Guidance on Types.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1414'>POPP-11-1414</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1427,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Revenue Management_Annex 1_Government Local Office Cost.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1427'>POPP-11-1427</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1428,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Revenue Management_Annex 2_Government Local Office Cost.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1428'>POPP-11-1428</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1429,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Revenue Management_Annex 3_Government Local Office Cost.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1429'>POPP-11-1429</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1430,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Revenue Management_Annex 4_Government Local Office Cost.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1430'>POPP-11-1430</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3368,350;#Financial Resources Management,2020-05-22,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Revenue Management_IPSAS 23 Policy Paper.pdf,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3368'>POPP-11-3368</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2879,349;#Human Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Service Contracts (SC)_Annex IV - Typical Jobs Performed Under Each Type of Employment Contract.doc,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2879'>POPP-11-2879</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1671,349;#Human Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Service Contracts_Handbook on Setting SC Remuneration.doc,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1671'>POPP-11-1671</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1472,431;#Information and Communications Technology,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,ICT_Enterprise Solutions_Electronic Funds Transfer Standards_Annex 1--EFT Self-assessment Process.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1472'>POPP-11-1472</a>,Template,TRUE,Approved,2021-06-29 17:31,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2530,349;#Human Resources Management,2018-05-11,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,HR_Workplace Harassment and Abuse of Authority Guidelines.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2530'>POPP-11-2530</a>,Template,TRUE,Approved,2021-06-29 17:30,,,2021-05-07,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2088,352;#Partnerships,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Partnerships_Policy on Cooperation between UNDP and the Private Sector 2009.pdf,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2088'>POPP-11-2088</a>,Template,TRUE,Approved,2021-06-29 17:27,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2089,352;#Partnerships,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Partnerships_UN Pro-Bono Goods and Services from PSAnnex IV.pdf,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2089'>POPP-11-2089</a>,Template,TRUE,Approved,2021-06-29 17:27,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2091,352;#Partnerships,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Partnerships_UNDP-Private-Sector-Strategy-final-draft-2012.pdf,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2091'>POPP-11-2091</a>,Template,TRUE,Approved,2021-06-29 17:27,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1906,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PCA Annex 7 - PCA schedule_account updated2.xlsx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1906'>POPP-11-1906</a>,Template,TRUE,Approved,2021-06-29 17:26,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1905,350;#Financial Resources Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PCA Annex 6 - PCA Status Monitor_account updated.xlsx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1905'>POPP-11-1905</a>,Template,TRUE,Approved,2021-06-29 17:26,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3533,669;#Programme and Project Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Formulate Programmes and Projects_ Human Rights Due Diligence Policy on UN Support to Non UN Security Forces.pdf,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3533'>POPP-11-3533</a>,Template,TRUE,Approved,2021-06-29 17:26,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1836,669;#Programme and Project Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Project Management_UNDP Policy on Engagement on National Salary Schemes.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1836'>POPP-11-1836</a>,Template,TRUE,Approved,2021-06-29 17:26,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1835,669;#Programme and Project Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Project  Management_UN Policy on Payment to Government Staff.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1835'>POPP-11-1835</a>,Template,TRUE,Approved,2021-06-29 17:26,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2242,352;#Partnerships,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,BERA_Partnerships_UNDP private sector due diligence policy 2013_FINAL.pdf,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2242'>POPP-11-2242</a>,Template,TRUE,Approved,2021-06-29 17:24,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
519,352;#Partnerships,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,UNDP Policy for Due Diligence and Partnerships with the Private Sector (2013).pdf,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-519'>POPP-11-519</a>,Template,TRUE,Approved,2021-06-29 17:24,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1894,356;#Accountability,2008-08-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability Framework and Oversight Policy.pdf,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1894'>POPP-11-1894</a>,Template,TRUE,Approved,2021-06-29 16:23,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1195,431;#Information and Communications Technology,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,IT_BYOD_Acceptable Usage_Annex C_Uses of Mobile Devices within UNDP.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1195'>POPP-11-1195</a>,Template,TRUE,Approved,2021-06-28 22:57,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1194,431;#Information and Communications Technology,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,IT_BYOD_Acceptable Usage_Annex A_Access Credentials.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1194'>POPP-11-1194</a>,Template,TRUE,Approved,2021-06-28 22:40,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2465,669;#Programme and Project Management,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Formulate Programmes and Projects_Project Document Template_Español.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2465'>POPP-11-2465</a>,Template,TRUE,Approved,2021-06-28 16:55,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
1950,350;#Financial Resources Management,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Figure Annex_Spanish and English.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-1950'>POPP-11-1950</a>,Template,TRUE,Approved,2021-06-24 20:28,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
520,250;#Partnerships,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Partnerships_Guidelines on Cooperation between the United Nations and the Private Sector.pdf,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-520'>POPP-11-520</a>,Template,TRUE,Approved,2021-06-23 19:47,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3429,352;#Partnerships,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,UNDP Strategic Plan 2018 - 2021_Spanish.pdf,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3429'>POPP-11-3429</a>,Template,TRUE,Approved,2021-06-23 19:41,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3427,352;#Partnerships,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,UNDP Strategic Plan 2018 - 2021_English.pdf,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3427'>POPP-11-3427</a>,Template,TRUE,Approved,2021-06-23 19:41,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3428,352;#Partnerships,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,UNDP Strategic Plan 2018 - 2021_French.pdf,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3428'>POPP-11-3428</a>,Template,TRUE,Approved,2021-06-23 19:41,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2100,352;#Partnerships,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,BERA_Partnerships_2030 Agenda for Sustainable Development.pdf,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2100'>POPP-11-2100</a>,Template,TRUE,Approved,2021-06-23 19:35,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3373,355;#Procurement,,Spanish,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PSU_Construction Works_Construction Works Guidance Note_Spanish.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3373'>POPP-11-3373</a>,Template,TRUE,Approved,2021-06-23 1:13,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3104,669;#Programme and Project Management,,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Implement_Provide Oversight_FR.docx,FALSE,Jessica Murray,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3104'>POPP-11-3104</a>,Policy,TRUE,Approved,2021-06-18 0:50,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3554,669;#Programme and Project Management,2021-06-17,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Design_Prepare Fully Costed Budgets for Projects_Annex 1.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3554'>POPP-11-3554</a>,Template,TRUE,Approved,2021-06-17 20:58,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3559,669;#Programme and Project Management,2021-06-17,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Design_Prepare Fully Costed Budgets for Projects_Guidelines_GF.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3559'>POPP-11-3559</a>,Template,TRUE,Approved,2021-06-17 20:58,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3556,669;#Programme and Project Management,2021-06-17,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Design_Prepare Fully Costed Budgets for Projects_Guidelines_GEF.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3556'>POPP-11-3556</a>,Template,TRUE,Approved,2021-06-17 20:58,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3555,669;#Programme and Project Management,2021-06-17,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Design_Prepare Fully Costed Budgets for Projects_Guidelines_EU.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3555'>POPP-11-3555</a>,Template,TRUE,Approved,2021-06-17 20:58,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2669,669;#Programme and Project Management,2019-01-10,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Formulate Programmes and Projects_UNDP-GEF Project Preparation Grant template.docx,FALSE,Jessica Murray,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2669'>POPP-11-2669</a>,Template,TRUE,Approved,2021-06-15 22:27,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3536,356;#Accountability,2020-07-29,French,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability_Internal Control Framework_Operational Guide_French.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3536'>POPP-11-3536</a>,Template,TRUE,Approved,2021-06-15 19:48,,,2023-07-29,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3570,356;#Accountability,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability_Internal Control Framework_Budget Override Monitoring Tool_Userguide.pdf,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3570'>POPP-11-3570</a>,Template,TRUE,Approved,2021-06-15 19:29,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3565,669;#Programme and Project Management,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Formulate Programmes and Projects_Vertical Fund Time Tracking Sheet - Guidance Note.docx,FALSE,Josephine Opar,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3565'>POPP-11-3565</a>,Template,TRUE,Approved,2021-06-14 20:42,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2639,353;#Administrative Services,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,Admin Service_Duty Travel_Authorizing Official Business Travel .docx,FALSE,Emiliana Zhivkova,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2639'>POPP-11-2639</a>,Policy,FALSE,Approved,2021-06-11 23:34,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3562,356;#Accountability,,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,AC_Accountability_Internal Control Framework_Budget Override Policy Template.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=UNITBOM-4207-28'>UNITBOM-4207-28</a>,Template,TRUE,Approved,2021-06-11 23:00,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
2603,669;#Programme and Project Management,2018-06-05,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,PPM_Design_Engagement Facility.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-2603'>POPP-11-2603</a>,Policy,TRUE,Approved,2021-06-11 16:06,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
3553,350;#Financial Resources Management,2021-06-01,English,https://popp.undp.org/UNDP_POPP_DOCUMENT_LIBRARY/Public/,FRM_Resource Planning and Cost Recovery_Planning and Paying for Service Delivery to Projects_Annex 1.docx,FALSE,Jane Ashley Gagne,<a href='/_Layouts/15/POPPOpenDoc.aspx?ID=POPP-11-3553'>POPP-11-3553</a>,Template,TRUE,Approved,2021-06-08 18:54,,,,Item,UNDP_POPP_DOCUMENT_LIBRARY/Public,
